0.009058058,0.010868102,0.21507931
0.058877736,-0.056901664,0.27496243
0.024460047,0.039782077,0.30598164
0.024006903,0.027196378,0.32776928
0.016276121,0.07195991,0.1771574
0.13374177,0.01567012,0.47523308
1.9165874E-4,0.031204998,0.22783852
0.031035319,-0.009145379,0.2785368
-0.028979465,0.023018897,0.31179714
-0.016366512,-0.021958232,0.3133955
-0.008083224,0.064433426,0.24491882
-0.048440427,0.03145519,0.26462078
0.016525,-0.018107504,0.296937
0.0020444095,0.019230574,0.27438354
-0.052846253,-0.05898735,0.42917442
0.0023987293,0.019862264,0.23963356
-0.023776233,-0.04374495,0.31964302
0.08515969,0.04926598,0.2067709
-0.038059756,0.016226768,0.29671955
-0.04457578,-0.046767056,0.3079338
0.008285239,0.009279966,0.26993942
-0.027354538,0.033419997,0.3098631
0.040861785,0.052653015,0.23225117
0.44892916,-0.07852304,0.47954464
1.2180922,0.060792387,0.49764252
0.5886462,-0.5164674,0.7313576
-1.1670108,-0.26864895,0.3231039
-0.4848982,0.17017019,-0.25981617
-0.43980086,0.15042996,0.5645437
1.0896807,0.67155564,-0.30936337
0.71648467,-1.1549865,0.9375887
1.0005773,-0.1314803,0.52409077
2.1603415,0.11617398,1.0856934
-0.23265445,0.041671097,0.24802971
-0.31211746,0.18509477,-0.13312626
-0.284388,-0.13500053,0.7247772
-0.15324539,-0.0120821595,0.29428577
-0.17329997,-0.022898495,0.29875755
-0.05125405,-0.0041715503,0.28579617
-0.037934393,-0.018268943,0.2320013
-0.061590016,-0.013783038,0.24429226
