0.0037979856,0.021946967,0.32048035
-0.038577273,-0.09461141,0.2804289
-0.042244658,-0.03731948,0.2905159
-0.010498352,-0.008028567,0.25085163
-0.016536735,-0.02415073,0.2801447
-0.016392333,9.331107E-4,0.27480316
-0.041118212,-0.03242618,0.2663908
0.0026827343,-0.007405162,0.2821417
-0.03270755,-0.012567341,0.26374722
-0.026811702,-0.05645418,0.094581604
0.02987564,0.10111958,0.33790588
-0.0019714572,0.051833034,0.31049728
0.0012500994,-0.023184836,0.32393932
-0.02130016,-0.0012960732,0.27140808
-0.0070924563,-0.031785965,0.29450512
-0.008426344,-0.0010814667,0.28844738
-0.14076743,0.051409304,0.23107052
0.073505506,-0.09158641,0.34817314
-0.011909278,0.03414263,0.15790653
-0.09998555,-0.13571598,0.112978935
0.14637247,0.23867488,0.27534962
0.066631526,0.20483777,0.31752586
0.10198268,-0.03022778,0.076880455
-0.10678798,-0.12732232,0.051674843
0.018247277,-0.12745716,0.1843214
0.18441877,-0.094726264,0.22563934
0.37514627,-0.1465517,0.31895733
-0.025577724,0.04400915,0.4366436
-0.86680603,0.01837156,0.35018063
-0.8225235,0.17107949,0.32387066
-0.1921556,0.11315289,0.22709465
0.43674317,-0.064596176,0.15642738
0.17679255,0.0025621057,0.5230799
0.30154,-0.13838705,0.13827133
0.045397818,0.07986291,0.23833561
-0.24834463,-0.005840417,0.40967464
-0.200214,-0.0612538,0.18121433
-0.006621912,0.06612709,0.44461346
0.13201976,-0.036972046,0.44572258
0.9898485,-0.21633312,0.47986317
0.3288508,-0.24672401,0.45296383
-1.8904183,0.30313426,0.20274734
-2.9136045,0.79532796,-0.47209644
-0.56756616,-0.021225825,0.107375145
2.105908,-0.8057961,0.78325653
0.19922304,0.2545752,0.90772915
-0.18201774,-0.027303994,0.26424408
-0.2914061,1.7735362E-4,0.1610117
-0.02905038,0.09864475,0.18585873
0.26145282,-0.045765117,0.43163872
0.9895951,0.044733733,0.5044317
0.88109285,-0.72059834,1.0057907
-2.3042557,-0.33783528,-0.16234684
-1.7436202,0.36605233,-0.3217373
-0.27945566,-0.0636431,-0.38746548
0.7314886,-0.30030876,0.6935768
3.0276566,0.023446381,1.0962372
-0.5839476,-0.015758455,0.5535183
-0.14667994,0.109627366,0.014281273
0.078845605,0.1191386,0.011846542
0.017855465,-0.016031645,0.38453007
0.083212025,0.028759481,0.17486
-0.023567744,0.12360157,0.31140232
0.017868808,0.011451861,0.2825327
-0.24087252,-0.11385318,0.27204704
-1.3242972,-0.13447788,0.6216326
0.024936944,-0.7837083,1.2566519
2.267649,-0.4191687,-0.42481804
5.446765,1.1304567,-2.7232842
3.9346867,-1.0938991,1.1645517
-4.7467866,-0.7156142,1.1268473
-0.83015394,0.3632711,0.53651714
-0.14897572,-0.2141279,0.2525301
0.34183028,0.26474047,-0.0074090958
0.11473253,0.05813533,0.38283825
0.054488555,-0.01624161,0.17405033
0.16943397,0.028305292,0.29447365
-0.034029484,-0.032908022,0.4348154
0.1318121,-0.013474673,0.30545998
0.009683847,-0.014544696,0.27110386
0.11379579,0.07087481,0.20864105
0.106316,-0.05061397,0.22641468
-0.1928934,0.09467459,0.11001682
-0.7202675,0.036158323,0.5129967
-2.9942513,-0.7918656,1.4578266
-0.0101487525,0.20939393,-0.21002102
5.5587087,-0.41732028,-1.4153576
3.922376,-0.002798915,-0.36289024
-1.0054015,-1.1307403,-0.40336227
-3.7287052,0.073509365,2.0973806
-0.1780302,0.30692953,0.261734
0.12720962,-0.06630869,0.21160316
0.0993593,0.11758846,0.13725758
-0.077621296,0.21260878,0.32780743
-0.17110746,-0.23636968,0.40943718
-1.115607,-0.28215292,0.16120529
-1.3637407,-0.084328085,1.4994583
2.7189503,0.8632067,-0.53788185
2.5076904,-0.41164815,-0.5571737
-0.41871095,-0.3712921,0.3910427
-4.505413,0.9421323,0.6419563
-2.2551694,0.11261466,0.79007816
0.13497676,-0.09837218,0.26581955
0.19637787,-0.055995345,0.019220352
0.14371642,-0.012739599,0.18797684
0.06508306,-0.0035932362,0.0122795105
-0.40973,-0.30760825,0.8388891
-3.207182,-0.4507271,0.5709934
0.86348474,0.5593183,0.47246265
4.396598,-0.6092897,-0.77551746
2.663013,-0.20654947,0.2014885
-2.4363391,-0.96501875,1.2078047
-0.61214054,0.099630415,0.48350334
0.23878813,-0.011889324,0.369462
0.63184583,-0.052267835,0.4260273
0.25365093,-0.13083851,0.47194767
-1.3968647,-0.2896923,0.8516693
-0.23981881,0.04812762,0.1836729
1.807372,0.39461827,0.84763336
3.3988023,1.2230451,1.4142971
3.709449,-0.820221,-0.19276524
-0.52291954,0.15327018,0.5918274
-0.019727167,-0.2960034,0.80475235
-1.2707202,-0.16867852,0.36102295
-3.5339594E-4,-0.004508773,0.7430887
0.22635326,0.21192902,0.15463066
0.17757218,-0.065547734,0.04277134
0.12084627,0.12031463,0.23758316
0.16430105,-0.06470178,0.25052357
0.091963336,0.43884343,1.4645519
0.36903697,0.9563298,5.243372
-0.026750147,-1.2260938,-0.76967907
0.2884478,-2.5387206,-6.7648335
0.7926726,-0.69219625,-3.9719176
0.12109412,0.3313086,7.154209
-0.15990126,0.42369467,1.6604204
0.09950149,-0.17611179,-0.22705746
0.05952096,-0.016064078,0.39492226
-0.12274116,-0.06653547,0.2749176
-0.14383653,1.0997171,2.8713179
0.63493466,-0.15050417,3.2380266
0.6187473,-1.6824851,-4.0284977
-0.45661533,-3.8971944,-7.2674794
-0.0069370866,-0.44082534,-2.1461887
-0.5907169,-0.70754933,5.7816954
0.4228089,0.32708824,0.97862244
-0.09064894,0.019710422,-0.22683239
-0.03584674,0.10544583,0.42628098
-0.009293223,-0.13246626,0.26876736
0.049732566,0.6980523,1.4444523
0.57540274,1.3825917,5.5991335
-0.028280847,-1.0812186,-2.0184817
0.3231902,-2.448738,-6.937198
0.6992276,0.0427773,-4.6931725
-0.077783346,0.8197756,6.857375
0.16827348,0.7773412,2.0668507
-0.7403648,0.08197272,0.20388699
0.22044653,0.011761427,-0.6899166
0.055401094,0.4004781,1.5646515
0.26271918,0.40039012,1.0989084
0.046599798,0.1969595,0.6562872
-0.38348818,-0.0553172,1.8047352
0.38076693,-0.24742788,2.2991657
0.386577,-1.2811799,-2.5192904
-0.9055823,-2.43861,-6.604109
0.1256234,-1.7720567,-2.7056003
-1.4005778,0.16368333,7.9619255
-0.10630679,-0.06892151,1.9249306
-0.43713436,-0.40667358,-0.39144897
0.11517162,0.043998778,0.38386917
0.27880055,-0.5640786,4.242322
-0.1001292,-0.17660567,1.3497486
0.5459175,-1.393107,-2.6813445
1.1464306,-1.7303777,-3.8711424
1.0022346,-3.6997333,-4.5265737
-0.5634023,0.11681679,4.727745
-0.27261335,-0.25713882,1.4211712
0.18282169,-0.47091016,0.9966078
0.046658486,0.09643585,0.7473984
0.0098077655,-0.15160364,0.19981956
0.053174436,-0.090660095,0.38941765
-0.124465585,-0.18655655,0.35766125
-0.09758869,-0.078145474,0.114993095
0.12955004,0.02472137,0.074910164
-0.19219884,-0.18658632,0.35793877
-0.0531525,0.03653431,0.12340832
-0.24626628,0.08676976,-1.6170712
0.14789867,-0.24730846,-1.5323706
0.26888597,1.2551103,-0.06800175
2.2038085,1.9164909,6.294548
-0.064193845,0.5069846,3.0946388
-0.11304057,-0.13927305,-1.5972004
0.09228158,0.22492176,-3.350892
